SERNO,RadmonID,MACID,RadiationLevel,Location,Department,RadiationStatus,DateTime,RecordNo,RadmonType,Temperature,BatteryVoltage,BatteryCurrent,Health,DataString,RadiationCPM,Dummy,Mdate
55023,5,NULL,86,ML (H),RSSD,0,6/22/2018 12:08,5965,NULL,NULL,NULL,NULL,NULL," 5965,5,0,86,22/6/2018 12:8:8",NULL,NULL,7/2/2018 19:25
55024,5,NULL,94,ML (H),RSSD,0,6/22/2018 12:10,5966,NULL,NULL,NULL,NULL,NULL," 5966,5,0,94,22/6/2018 12:10:8",NULL,NULL,7/2/2018 19:25
55025,5,NULL,57,ML (H),RSSD,0,6/22/2018 12:12,5967,NULL,NULL,NULL,NULL,NULL," 5967,5,0,57,22/6/2018 12:12:8",NULL,NULL,7/2/2018 19:25
55026,5,NULL,72,ML (H),RSSD,0,6/22/2018 12:14,5968,NULL,NULL,NULL,NULL,NULL," 5968,5,0,72,22/6/2018 12:14:8",NULL,NULL,7/2/2018 19:25
55027,5,NULL,82,ML (H),RSSD,0,6/22/2018 12:16,5969,NULL,NULL,NULL,NULL,NULL," 5969,5,0,82,22/6/2018 12:16:8",NULL,NULL,7/2/2018 19:25
55028,5,NULL,60,ML (H),RSSD,0,6/22/2018 12:18,5970,NULL,NULL,NULL,NULL,NULL," 5970,5,0,60,22/6/2018 12:18:8",NULL,NULL,7/2/2018 19:25
55029,5,NULL,82,ML (H),RSSD,0,6/22/2018 12:20,5971,NULL,NULL,NULL,NULL,NULL," 5971,5,0,82,22/6/2018 12:20:8",NULL,NULL,7/2/2018 19:25
55030,5,NULL,101,ML (H),RSSD,0,6/22/2018 12:22,5972,NULL,NULL,NULL,NULL,NULL," 5972,5,0,101,22/6/2018 12:22:8",NULL,NULL,7/2/2018 19:25
55031,5,NULL,76,ML (H),RSSD,0,6/22/2018 12:24,5973,NULL,NULL,NULL,NULL,NULL," 5973,5,0,76,22/6/2018 12:24:8",NULL,NULL,7/2/2018 19:25
55032,5,NULL,71,ML (H),RSSD,0,6/22/2018 12:26,5974,NULL,NULL,NULL,NULL,NULL," 5974,5,0,71,22/6/2018 12:26:8",NULL,NULL,7/2/2018 19:25
55033,5,NULL,80,ML (H),RSSD,0,6/22/2018 12:28,5975,NULL,NULL,NULL,NULL,NULL," 5975,5,0,80,22/6/2018 12:28:8",NULL,NULL,7/2/2018 19:25
55034,5,NULL,80,ML (H),RSSD,0,6/22/2018 12:30,5976,NULL,NULL,NULL,NULL,NULL," 5976,5,0,80,22/6/2018 12:30:8",NULL,NULL,7/2/2018 19:25
55035,5,NULL,95,ML (H),RSSD,0,6/22/2018 12:32,5977,NULL,NULL,NULL,NULL,NULL," 5977,5,0,95,22/6/2018 12:32:8",NULL,NULL,7/2/2018 19:25
55036,5,NULL,78,ML (H),RSSD,0,6/22/2018 12:34,5978,NULL,NULL,NULL,NULL,NULL," 5978,5,0,78,22/6/2018 12:34:8",NULL,NULL,7/2/2018 19:25
55037,5,NULL,69,ML (H),RSSD,0,6/22/2018 12:36,5979,NULL,NULL,NULL,NULL,NULL," 5979,5,0,69,22/6/2018 12:36:8",NULL,NULL,7/2/2018 19:25
55038,5,NULL,82,ML (H),RSSD,0,6/22/2018 12:38,5980,NULL,NULL,NULL,NULL,NULL," 5980,5,0,82,22/6/2018 12:38:8",NULL,NULL,7/2/2018 19:25
55039,5,NULL,83,ML (H),RSSD,0,6/22/2018 12:40,5981,NULL,NULL,NULL,NULL,NULL," 5981,5,0,83,22/6/2018 12:40:8",NULL,NULL,7/2/2018 19:25
55040,5,NULL,86,ML (H),RSSD,0,6/22/2018 12:42,5982,NULL,NULL,NULL,NULL,NULL," 5982,5,0,86,22/6/2018 12:42:8",NULL,NULL,7/2/2018 19:25
55041,5,NULL,80,ML (H),RSSD,0,6/22/2018 12:44,5983,NULL,NULL,NULL,NULL,NULL," 5983,5,0,80,22/6/2018 12:44:8",NULL,NULL,7/2/2018 19:25
55042,5,NULL,85,ML (H),RSSD,0,6/22/2018 12:46,5984,NULL,NULL,NULL,NULL,NULL," 5984,5,0,85,22/6/2018 12:46:8",NULL,NULL,7/2/2018 19:25
55043,5,NULL,92,ML (H),RSSD,0,6/22/2018 12:48,5985,NULL,NULL,NULL,NULL,NULL," 5985,5,0,92,22/6/2018 12:48:8",NULL,NULL,7/2/2018 19:25
55044,5,NULL,90,ML (H),RSSD,0,6/22/2018 12:50,5986,NULL,NULL,NULL,NULL,NULL," 5986,5,0,90,22/6/2018 12:50:8",NULL,NULL,7/2/2018 19:25
55045,5,NULL,71,ML (H),RSSD,0,6/22/2018 12:52,5987,NULL,NULL,NULL,NULL,NULL," 5987,5,0,71,22/6/2018 12:52:8",NULL,NULL,7/2/2018 19:25
55046,5,NULL,65,ML (H),RSSD,0,6/22/2018 12:54,5988,NULL,NULL,NULL,NULL,NULL," 5988,5,0,65,22/6/2018 12:54:8",NULL,NULL,7/2/2018 19:25
55047,5,NULL,84,ML (H),RSSD,0,6/22/2018 12:56,5989,NULL,NULL,NULL,NULL,NULL," 5989,5,0,84,22/6/2018 12:56:8",NULL,NULL,7/2/2018 19:25
55048,5,NULL,90,ML (H),RSSD,0,6/22/2018 12:58,5990,NULL,NULL,NULL,NULL,NULL," 5990,5,0,90,22/6/2018 12:58:8",NULL,NULL,7/2/2018 19:25
55049,5,NULL,74,ML (H),RSSD,0,6/22/2018 13:00,5991,NULL,NULL,NULL,NULL,NULL," 5991,5,0,74,22/6/2018 13:0:8",NULL,NULL,7/2/2018 19:25
55050,5,NULL,67,ML (H),RSSD,0,6/22/2018 13:02,5992,NULL,NULL,NULL,NULL,NULL," 5992,5,0,67,22/6/2018 13:2:8",NULL,NULL,7/2/2018 19:25
55051,5,NULL,82,ML (H),RSSD,0,6/22/2018 13:04,5993,NULL,NULL,NULL,NULL,NULL," 5993,5,0,82,22/6/2018 13:4:8",NULL,NULL,7/2/2018 19:25
55052,5,NULL,67,ML (H),RSSD,0,6/22/2018 13:06,5994,NULL,NULL,NULL,NULL,NULL," 5994,5,0,67,22/6/2018 13:6:8",NULL,NULL,7/2/2018 19:25
55053,5,NULL,66,ML (H),RSSD,0,6/22/2018 13:08,5995,NULL,NULL,NULL,NULL,NULL," 5995,5,0,66,22/6/2018 13:8:8",NULL,NULL,7/2/2018 19:25
55054,5,NULL,72,ML (H),RSSD,0,6/22/2018 13:10,5996,NULL,NULL,NULL,NULL,NULL," 5996,5,0,72,22/6/2018 13:10:8",NULL,NULL,7/2/2018 19:25
55055,5,NULL,67,ML (H),RSSD,0,6/22/2018 13:12,5997,NULL,NULL,NULL,NULL,NULL," 5997,5,0,67,22/6/2018 13:12:8",NULL,NULL,7/2/2018 19:25
55056,5,NULL,82,ML (H),RSSD,0,6/22/2018 13:14,5998,NULL,NULL,NULL,NULL,NULL," 5998,5,0,82,22/6/2018 13:14:8",NULL,NULL,7/2/2018 19:25
55057,5,NULL,87,ML (H),RSSD,0,6/22/2018 13:16,5999,NULL,NULL,NULL,NULL,NULL," 5999,5,0,87,22/6/2018 13:16:8",NULL,NULL,7/2/2018 19:25
55058,5,NULL,79,ML (H),RSSD,0,6/22/2018 13:18,6000,NULL,NULL,NULL,NULL,NULL," 6000,5,0,79,22/6/2018 13:18:8",NULL,NULL,7/2/2018 19:25
55059,5,NULL,75,ML (H),RSSD,0,6/22/2018 13:20,6001,NULL,NULL,NULL,NULL,NULL," 6001,5,0,75,22/6/2018 13:20:8",NULL,NULL,7/2/2018 19:25
55060,5,NULL,84,ML (H),RSSD,0,6/22/2018 13:22,6002,NULL,NULL,NULL,NULL,NULL," 6002,5,0,84,22/6/2018 13:22:8",NULL,NULL,7/2/2018 19:25
55061,5,NULL,98,ML (H),RSSD,0,6/22/2018 13:24,6003,NULL,NULL,NULL,NULL,NULL," 6003,5,0,98,22/6/2018 13:24:8",NULL,NULL,7/2/2018 19:25
55062,5,NULL,62,ML (H),RSSD,0,6/22/2018 13:26,6004,NULL,NULL,NULL,NULL,NULL," 6004,5,0,62,22/6/2018 13:26:8",NULL,NULL,7/2/2018 19:25
55063,5,NULL,67,ML (H),RSSD,0,6/22/2018 13:28,6005,NULL,NULL,NULL,NULL,NULL," 6005,5,0,67,22/6/2018 13:28:8",NULL,NULL,7/2/2018 19:25
55064,5,NULL,76,ML (H),RSSD,0,6/22/2018 13:30,6006,NULL,NULL,NULL,NULL,NULL," 6006,5,0,76,22/6/2018 13:30:8",NULL,NULL,7/2/2018 19:25
55065,5,NULL,71,ML (H),RSSD,0,6/22/2018 13:32,6007,NULL,NULL,NULL,NULL,NULL," 6007,5,0,71,22/6/2018 13:32:8",NULL,NULL,7/2/2018 19:25
55066,5,NULL,86,ML (H),RSSD,0,6/22/2018 13:34,6008,NULL,NULL,NULL,NULL,NULL," 6008,5,0,86,22/6/2018 13:34:8",NULL,NULL,7/2/2018 19:25
55067,5,NULL,70,ML (H),RSSD,0,6/22/2018 13:36,6009,NULL,NULL,NULL,NULL,NULL," 6009,5,0,70,22/6/2018 13:36:8",NULL,NULL,7/2/2018 19:25
55068,5,NULL,95,ML (H),RSSD,0,6/22/2018 13:38,6010,NULL,NULL,NULL,NULL,NULL," 6010,5,0,95,22/6/2018 13:38:8",NULL,NULL,7/2/2018 19:25
55069,5,NULL,86,ML (H),RSSD,0,6/22/2018 13:40,6011,NULL,NULL,NULL,NULL,NULL," 6011,5,0,86,22/6/2018 13:40:8",NULL,NULL,7/2/2018 19:25
55070,5,NULL,84,ML (H),RSSD,0,6/22/2018 13:42,6012,NULL,NULL,NULL,NULL,NULL," 6012,5,0,84,22/6/2018 13:42:8",NULL,NULL,7/2/2018 19:25
55071,5,NULL,98,ML (H),RSSD,0,6/22/2018 13:44,6013,NULL,NULL,NULL,NULL,NULL," 6013,5,0,98,22/6/2018 13:44:8",NULL,NULL,7/2/2018 19:25
55072,5,NULL,75,ML (H),RSSD,0,6/22/2018 13:46,6014,NULL,NULL,NULL,NULL,NULL," 6014,5,0,75,22/6/2018 13:46:8",NULL,NULL,7/2/2018 19:25
55073,5,NULL,90,ML (H),RSSD,0,6/22/2018 13:48,6015,NULL,NULL,NULL,NULL,NULL," 6015,5,0,90,22/6/2018 13:48:8",NULL,NULL,7/2/2018 19:25
55074,5,NULL,86,ML (H),RSSD,0,6/22/2018 13:50,6016,NULL,NULL,NULL,NULL,NULL," 6016,5,0,86,22/6/2018 13:50:8",NULL,NULL,7/2/2018 19:25
55075,5,NULL,86,ML (H),RSSD,0,6/22/2018 13:52,6017,NULL,NULL,NULL,NULL,NULL," 6017,5,0,86,22/6/2018 13:52:8",NULL,NULL,7/2/2018 19:25
55076,5,NULL,85,ML (H),RSSD,0,6/22/2018 13:54,6018,NULL,NULL,NULL,NULL,NULL," 6018,5,0,85,22/6/2018 13:54:8",NULL,NULL,7/2/2018 19:25
55077,5,NULL,73,ML (H),RSSD,0,6/22/2018 13:56,6019,NULL,NULL,NULL,NULL,NULL," 6019,5,0,73,22/6/2018 13:56:8",NULL,NULL,7/2/2018 19:25
55078,5,NULL,61,ML (H),RSSD,0,6/22/2018 13:58,6020,NULL,NULL,NULL,NULL,NULL," 6020,5,0,61,22/6/2018 13:58:8",NULL,NULL,7/2/2018 19:25
55079,5,NULL,65,ML (H),RSSD,0,6/22/2018 14:00,6021,NULL,NULL,NULL,NULL,NULL," 6021,5,0,65,22/6/2018 14:0:8",NULL,NULL,7/2/2018 19:25
55080,5,NULL,81,ML (H),RSSD,0,6/22/2018 14:02,6022,NULL,NULL,NULL,NULL,NULL," 6022,5,0,81,22/6/2018 14:2:8",NULL,NULL,7/2/2018 19:25
55081,5,NULL,65,ML (H),RSSD,0,6/22/2018 14:04,6023,NULL,NULL,NULL,NULL,NULL," 6023,5,0,65,22/6/2018 14:4:8",NULL,NULL,7/2/2018 19:25
55082,5,NULL,70,ML (H),RSSD,0,6/22/2018 14:06,6024,NULL,NULL,NULL,NULL,NULL," 6024,5,0,70,22/6/2018 14:6:8",NULL,NULL,7/2/2018 19:25
55083,5,NULL,80,ML (H),RSSD,0,6/22/2018 14:08,6025,NULL,NULL,NULL,NULL,NULL," 6025,5,0,80,22/6/2018 14:8:8",NULL,NULL,7/2/2018 19:25
55084,5,NULL,69,ML (H),RSSD,0,6/22/2018 14:10,6026,NULL,NULL,NULL,NULL,NULL," 6026,5,0,69,22/6/2018 14:10:8",NULL,NULL,7/2/2018 19:25
55085,5,NULL,100,ML (H),RSSD,0,6/22/2018 14:12,6027,NULL,NULL,NULL,NULL,NULL," 6027,5,0,100,22/6/2018 14:12:8",NULL,NULL,7/2/2018 19:25
55086,5,NULL,84,ML (H),RSSD,0,6/22/2018 14:14,6028,NULL,NULL,NULL,NULL,NULL," 6028,5,0,84,22/6/2018 14:14:8",NULL,NULL,7/2/2018 19:25
55087,5,NULL,69,ML (H),RSSD,0,6/22/2018 14:16,6029,NULL,NULL,NULL,NULL,NULL," 6029,5,0,69,22/6/2018 14:16:8",NULL,NULL,7/2/2018 19:25
55088,5,NULL,81,ML (H),RSSD,0,6/22/2018 14:18,6030,NULL,NULL,NULL,NULL,NULL," 6030,5,0,81,22/6/2018 14:18:8",NULL,NULL,7/2/2018 19:25
55089,5,NULL,77,ML (H),RSSD,0,6/22/2018 14:20,6031,NULL,NULL,NULL,NULL,NULL," 6031,5,0,77,22/6/2018 14:20:8",NULL,NULL,7/2/2018 19:25
55090,5,NULL,73,ML (H),RSSD,0,6/22/2018 14:22,6032,NULL,NULL,NULL,NULL,NULL," 6032,5,0,73,22/6/2018 14:22:8",NULL,NULL,7/2/2018 19:25
55091,5,NULL,53,ML (H),RSSD,0,6/22/2018 14:24,6033,NULL,NULL,NULL,NULL,NULL," 6033,5,0,53,22/6/2018 14:24:8",NULL,NULL,7/2/2018 19:25
55092,5,NULL,87,ML (H),RSSD,0,6/22/2018 14:26,6034,NULL,NULL,NULL,NULL,NULL," 6034,5,0,87,22/6/2018 14:26:8",NULL,NULL,7/2/2018 19:25
55093,5,NULL,81,ML (H),RSSD,0,6/22/2018 14:28,6035,NULL,NULL,NULL,NULL,NULL," 6035,5,0,81,22/6/2018 14:28:8",NULL,NULL,7/2/2018 19:25
55094,5,NULL,75,ML (H),RSSD,0,6/22/2018 14:30,6036,NULL,NULL,NULL,NULL,NULL," 6036,5,0,75,22/6/2018 14:30:8",NULL,NULL,7/2/2018 19:25
55095,5,NULL,85,ML (H),RSSD,0,6/22/2018 14:32,6037,NULL,NULL,NULL,NULL,NULL," 6037,5,0,85,22/6/2018 14:32:8",NULL,NULL,7/2/2018 19:25
55096,5,NULL,81,ML (H),RSSD,0,6/22/2018 14:34,6038,NULL,NULL,NULL,NULL,NULL," 6038,5,0,81,22/6/2018 14:34:8",NULL,NULL,7/2/2018 19:25
55097,5,NULL,83,ML (H),RSSD,0,6/22/2018 14:36,6039,NULL,NULL,NULL,NULL,NULL," 6039,5,0,83,22/6/2018 14:36:8",NULL,NULL,7/2/2018 19:25
55098,5,NULL,63,ML (H),RSSD,0,6/22/2018 14:38,6040,NULL,NULL,NULL,NULL,NULL," 6040,5,0,63,22/6/2018 14:38:8",NULL,NULL,7/2/2018 19:25
55099,5,NULL,54,ML (H),RSSD,0,6/22/2018 14:40,6041,NULL,NULL,NULL,NULL,NULL," 6041,5,0,54,22/6/2018 14:40:8",NULL,NULL,7/2/2018 19:25
55100,5,NULL,54,ML (H),RSSD,0,6/22/2018 14:42,6042,NULL,NULL,NULL,NULL,NULL," 6042,5,0,54,22/6/2018 14:42:8",NULL,NULL,7/2/2018 19:25
55101,5,NULL,76,ML (H),RSSD,0,6/22/2018 14:44,6043,NULL,NULL,NULL,NULL,NULL," 6043,5,0,76,22/6/2018 14:44:8",NULL,NULL,7/2/2018 19:25
55102,5,NULL,58,ML (H),RSSD,0,6/22/2018 14:46,6044,NULL,NULL,NULL,NULL,NULL," 6044,5,0,58,22/6/2018 14:46:8",NULL,NULL,7/2/2018 19:25
55103,5,NULL,85,ML (H),RSSD,0,6/22/2018 14:48,6045,NULL,NULL,NULL,NULL,NULL," 6045,5,0,85,22/6/2018 14:48:8",NULL,NULL,7/2/2018 19:25
55104,5,NULL,64,ML (H),RSSD,0,6/22/2018 14:50,6046,NULL,NULL,NULL,NULL,NULL," 6046,5,0,64,22/6/2018 14:50:8",NULL,NULL,7/2/2018 19:25
55105,5,NULL,65,ML (H),RSSD,0,6/22/2018 14:52,6047,NULL,NULL,NULL,NULL,NULL," 6047,5,0,65,22/6/2018 14:52:8",NULL,NULL,7/2/2018 19:25
55106,5,NULL,77,ML (H),RSSD,0,6/22/2018 14:54,6048,NULL,NULL,NULL,NULL,NULL," 6048,5,0,77,22/6/2018 14:54:8",NULL,NULL,7/2/2018 19:25
55107,5,NULL,79,ML (H),RSSD,0,6/22/2018 14:56,6049,NULL,NULL,NULL,NULL,NULL," 6049,5,0,79,22/6/2018 14:56:8",NULL,NULL,7/2/2018 19:25
55108,5,NULL,82,ML (H),RSSD,0,6/22/2018 14:58,6050,NULL,NULL,NULL,NULL,NULL," 6050,5,0,82,22/6/2018 14:58:8",NULL,NULL,7/2/2018 19:25
55109,5,NULL,80,ML (H),RSSD,0,6/22/2018 15:00,6051,NULL,NULL,NULL,NULL,NULL," 6051,5,0,80,22/6/2018 15:0:8",NULL,NULL,7/2/2018 19:25
55110,5,NULL,83,ML (H),RSSD,0,6/22/2018 15:02,6052,NULL,NULL,NULL,NULL,NULL," 6052,5,0,83,22/6/2018 15:2:8",NULL,NULL,7/2/2018 19:25
55111,5,NULL,53,ML (H),RSSD,0,6/22/2018 15:04,6053,NULL,NULL,NULL,NULL,NULL," 6053,5,0,53,22/6/2018 15:4:8",NULL,NULL,7/2/2018 19:25
55112,5,NULL,79,ML (H),RSSD,0,6/22/2018 15:06,6054,NULL,NULL,NULL,NULL,NULL," 6054,5,0,79,22/6/2018 15:6:8",NULL,NULL,7/2/2018 19:25
55113,5,NULL,75,ML (H),RSSD,0,6/22/2018 15:08,6055,NULL,NULL,NULL,NULL,NULL," 6055,5,0,75,22/6/2018 15:8:8",NULL,NULL,7/2/2018 19:25
55114,5,NULL,69,ML (H),RSSD,0,6/22/2018 15:10,6056,NULL,NULL,NULL,NULL,NULL," 6056,5,0,69,22/6/2018 15:10:8",NULL,NULL,7/2/2018 19:25
55115,5,NULL,67,ML (H),RSSD,0,6/22/2018 15:12,6057,NULL,NULL,NULL,NULL,NULL," 6057,5,0,67,22/6/2018 15:12:8",NULL,NULL,7/2/2018 19:25
55116,5,NULL,72,ML (H),RSSD,0,6/22/2018 15:14,6058,NULL,NULL,NULL,NULL,NULL," 6058,5,0,72,22/6/2018 15:14:8",NULL,NULL,7/2/2018 19:25
55117,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:16,6059,NULL,NULL,NULL,NULL,NULL," 6059,5,0,78,22/6/2018 15:16:8",NULL,NULL,7/2/2018 19:25
55118,5,NULL,77,ML (H),RSSD,0,6/22/2018 15:18,6060,NULL,NULL,NULL,NULL,NULL," 6060,5,0,77,22/6/2018 15:18:8",NULL,NULL,7/2/2018 19:25
55119,5,NULL,85,ML (H),RSSD,0,6/22/2018 15:20,6061,NULL,NULL,NULL,NULL,NULL," 6061,5,0,85,22/6/2018 15:20:8",NULL,NULL,7/2/2018 19:25
55120,5,NULL,64,ML (H),RSSD,0,6/22/2018 15:22,6062,NULL,NULL,NULL,NULL,NULL," 6062,5,0,64,22/6/2018 15:22:7",NULL,NULL,7/2/2018 19:25
55121,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:24,6063,NULL,NULL,NULL,NULL,NULL," 6063,5,0,78,22/6/2018 15:24:7",NULL,NULL,7/2/2018 19:25
55122,5,NULL,82,ML (H),RSSD,0,6/22/2018 15:26,6064,NULL,NULL,NULL,NULL,NULL," 6064,5,0,82,22/6/2018 15:26:7",NULL,NULL,7/2/2018 19:25
55123,5,NULL,98,ML (H),RSSD,0,6/22/2018 15:28,6065,NULL,NULL,NULL,NULL,NULL," 6065,5,0,98,22/6/2018 15:28:7",NULL,NULL,7/2/2018 19:25
55124,5,NULL,83,ML (H),RSSD,0,6/22/2018 15:30,6066,NULL,NULL,NULL,NULL,NULL," 6066,5,0,83,22/6/2018 15:30:7",NULL,NULL,7/2/2018 19:25
55125,5,NULL,79,ML (H),RSSD,0,6/22/2018 15:32,6067,NULL,NULL,NULL,NULL,NULL," 6067,5,0,79,22/6/2018 15:32:7",NULL,NULL,7/2/2018 19:25
55126,5,NULL,48,ML (H),RSSD,0,6/22/2018 15:34,6068,NULL,NULL,NULL,NULL,NULL," 6068,5,0,48,22/6/2018 15:34:7",NULL,NULL,7/2/2018 19:25
55127,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:36,6069,NULL,NULL,NULL,NULL,NULL," 6069,5,0,78,22/6/2018 15:36:7",NULL,NULL,7/2/2018 19:25
55128,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:38,6070,NULL,NULL,NULL,NULL,NULL," 6070,5,0,78,22/6/2018 15:38:7",NULL,NULL,7/2/2018 19:25
55129,5,NULL,82,ML (H),RSSD,0,6/22/2018 15:40,6071,NULL,NULL,NULL,NULL,NULL," 6071,5,0,82,22/6/2018 15:40:7",NULL,NULL,7/2/2018 19:25
55130,5,NULL,75,ML (H),RSSD,0,6/22/2018 15:42,6072,NULL,NULL,NULL,NULL,NULL," 6072,5,0,75,22/6/2018 15:42:7",NULL,NULL,7/2/2018 19:25
55131,5,NULL,70,ML (H),RSSD,0,6/22/2018 15:44,6073,NULL,NULL,NULL,NULL,NULL," 6073,5,0,70,22/6/2018 15:44:7",NULL,NULL,7/2/2018 19:25
55132,5,NULL,80,ML (H),RSSD,0,6/22/2018 15:46,6074,NULL,NULL,NULL,NULL,NULL," 6074,5,0,80,22/6/2018 15:46:7",NULL,NULL,7/2/2018 19:25
55133,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:48,6075,NULL,NULL,NULL,NULL,NULL," 6075,5,0,78,22/6/2018 15:48:7",NULL,NULL,7/2/2018 19:25
55134,5,NULL,78,ML (H),RSSD,0,6/22/2018 15:50,6076,NULL,NULL,NULL,NULL,NULL," 6076,5,0,78,22/6/2018 15:50:7",NULL,NULL,7/2/2018 19:25
55135,5,NULL,74,ML (H),RSSD,0,6/22/2018 15:52,6077,NULL,NULL,NULL,NULL,NULL," 6077,5,0,74,22/6/2018 15:52:7",NULL,NULL,7/2/2018 19:25
55136,5,NULL,77,ML (H),RSSD,0,6/22/2018 15:54,6078,NULL,NULL,NULL,NULL,NULL," 6078,5,0,77,22/6/2018 15:54:7",NULL,NULL,7/2/2018 19:25
55137,5,NULL,75,ML (H),RSSD,0,6/22/2018 15:56,6079,NULL,NULL,NULL,NULL,NULL," 6079,5,0,75,22/6/2018 15:56:7",NULL,NULL,7/2/2018 19:25
55138,5,NULL,88,ML (H),RSSD,0,6/22/2018 15:58,6080,NULL,NULL,NULL,NULL,NULL," 6080,5,0,88,22/6/2018 15:58:7",NULL,NULL,7/2/2018 19:25
55139,5,NULL,72,ML (H),RSSD,0,6/22/2018 16:00,6081,NULL,NULL,NULL,NULL,NULL," 6081,5,0,72,22/6/2018 16:0:7",NULL,NULL,7/2/2018 19:25
55140,5,NULL,100,ML (H),RSSD,0,6/22/2018 16:02,6082,NULL,NULL,NULL,NULL,NULL," 6082,5,0,100,22/6/2018 16:2:7",NULL,NULL,7/2/2018 19:25
55141,5,NULL,75,ML (H),RSSD,0,6/22/2018 16:04,6083,NULL,NULL,NULL,NULL,NULL," 6083,5,0,75,22/6/2018 16:4:7",NULL,NULL,7/2/2018 19:25
55142,5,NULL,114,ML (H),RSSD,0,6/22/2018 16:06,6084,NULL,NULL,NULL,NULL,NULL," 6084,5,0,114,22/6/2018 16:6:7",NULL,NULL,7/2/2018 19:25
55143,5,NULL,82,ML (H),RSSD,0,6/22/2018 16:08,6085,NULL,NULL,NULL,NULL,NULL," 6085,5,0,82,22/6/2018 16:8:7",NULL,NULL,7/2/2018 19:25
55144,5,NULL,75,ML (H),RSSD,0,6/22/2018 16:10,6086,NULL,NULL,NULL,NULL,NULL," 6086,5,0,75,22/6/2018 16:10:7",NULL,NULL,7/2/2018 19:25
55145,5,NULL,74,ML (H),RSSD,0,6/22/2018 16:12,6087,NULL,NULL,NULL,NULL,NULL," 6087,5,0,74,22/6/2018 16:12:7",NULL,NULL,7/2/2018 19:25
55146,5,NULL,66,ML (H),RSSD,0,6/22/2018 16:14,6088,NULL,NULL,NULL,NULL,NULL," 6088,5,0,66,22/6/2018 16:14:7",NULL,NULL,7/2/2018 19:25
55147,5,NULL,96,ML (H),RSSD,0,6/22/2018 16:16,6089,NULL,NULL,NULL,NULL,NULL," 6089,5,0,96,22/6/2018 16:16:7",NULL,NULL,7/2/2018 19:25
55148,5,NULL,81,ML (H),RSSD,0,6/22/2018 16:18,6090,NULL,NULL,NULL,NULL,NULL," 6090,5,0,81,22/6/2018 16:18:7",NULL,NULL,7/2/2018 19:25
55149,5,NULL,86,ML (H),RSSD,0,6/22/2018 16:20,6091,NULL,NULL,NULL,NULL,NULL," 6091,5,0,86,22/6/2018 16:20:7",NULL,NULL,7/2/2018 19:25
55150,5,NULL,84,ML (H),RSSD,0,6/22/2018 16:22,6092,NULL,NULL,NULL,NULL,NULL," 6092,5,0,84,22/6/2018 16:22:7",NULL,NULL,7/2/2018 19:25
55151,5,NULL,65,ML (H),RSSD,0,6/22/2018 16:24,6093,NULL,NULL,NULL,NULL,NULL," 6093,5,0,65,22/6/2018 16:24:7",NULL,NULL,7/2/2018 19:25
55152,5,NULL,75,ML (H),RSSD,0,6/22/2018 16:26,6094,NULL,NULL,NULL,NULL,NULL," 6094,5,0,75,22/6/2018 16:26:7",NULL,NULL,7/2/2018 19:25
55153,5,NULL,84,ML (H),RSSD,0,6/22/2018 16:28,6095,NULL,NULL,NULL,NULL,NULL," 6095,5,0,84,22/6/2018 16:28:7",NULL,NULL,7/2/2018 19:25
55154,5,NULL,89,ML (H),RSSD,0,6/22/2018 16:30,6096,NULL,NULL,NULL,NULL,NULL," 6096,5,0,89,22/6/2018 16:30:7",NULL,NULL,7/2/2018 19:25
55155,5,NULL,75,ML (H),RSSD,0,6/22/2018 16:32,6097,NULL,NULL,NULL,NULL,NULL," 6097,5,0,75,22/6/2018 16:32:7",NULL,NULL,7/2/2018 19:25
55156,5,NULL,83,ML (H),RSSD,0,6/22/2018 16:34,6098,NULL,NULL,NULL,NULL,NULL," 6098,5,0,83,22/6/2018 16:34:7",NULL,NULL,7/2/2018 19:25
55157,5,NULL,85,ML (H),RSSD,0,6/22/2018 16:36,6099,NULL,NULL,NULL,NULL,NULL," 6099,5,0,85,22/6/2018 16:36:7",NULL,NULL,7/2/2018 19:25
55158,5,NULL,67,ML (H),RSSD,0,6/22/2018 16:38,6100,NULL,NULL,NULL,NULL,NULL," 6100,5,0,67,22/6/2018 16:38:7",NULL,NULL,7/2/2018 19:25
55159,5,NULL,75,ML (H),RSSD,0,6/22/2018 16:40,6101,NULL,NULL,NULL,NULL,NULL," 6101,5,0,75,22/6/2018 16:40:7",NULL,NULL,7/2/2018 19:25
55160,5,NULL,65,ML (H),RSSD,0,6/22/2018 16:42,6102,NULL,NULL,NULL,NULL,NULL," 6102,5,0,65,22/6/2018 16:42:7",NULL,NULL,7/2/2018 19:25
55161,5,NULL,77,ML (H),RSSD,0,6/22/2018 16:44,6103,NULL,NULL,NULL,NULL,NULL," 6103,5,0,77,22/6/2018 16:44:7",NULL,NULL,7/2/2018 19:25
55162,5,NULL,70,ML (H),RSSD,0,6/22/2018 16:46,6104,NULL,NULL,NULL,NULL,NULL," 6104,5,0,70,22/6/2018 16:46:7",NULL,NULL,7/2/2018 19:25
