"SERNO","RadmonID","MACID","RadiationLevel","Location","Department","RadiationStatus","DateTime","RecordNo","RadmonType","Temperature","BatteryVoltage","BatteryCurrent","Health","DataString","RadiationCPM","Dummy","Mdate"
"134475","13",NULL,"119","RLG Main Gate","RSSD","48","2018-06-22 12:40:39","45991",NULL,NULL,NULL,NULL,NULL," 45991,13,48,119,22/6/2018 12:40:39",NULL,NULL,"2018-07-02 23:28:56"
"134476","13",NULL,"95","RLG Main Gate","RSSD","48","2018-06-22 12:42:39","45992",NULL,NULL,NULL,NULL,NULL," 45992,13,48,95,22/6/2018 12:42:39",NULL,NULL,"2018-07-02 23:28:56"
"134477","13",NULL,"114","RLG Main Gate","RSSD","48","2018-06-22 12:44:39","45993",NULL,NULL,NULL,NULL,NULL," 45993,13,48,114,22/6/2018 12:44:39",NULL,NULL,"2018-07-02 23:28:56"
"134478","13",NULL,"215","RLG Main Gate","RSSD","48","2018-06-22 12:46:39","45994",NULL,NULL,NULL,NULL,NULL," 45994,13,48,215,22/6/2018 12:46:39",NULL,NULL,"2018-07-02 23:28:57"
"134479","13",NULL,"165","RLG Main Gate","RSSD","48","2018-06-22 12:48:39","45995",NULL,NULL,NULL,NULL,NULL," 45995,13,48,165,22/6/2018 12:48:39",NULL,NULL,"2018-07-02 23:28:57"
"134480","13",NULL,"156","RLG Main Gate","RSSD","48","2018-06-22 12:50:39","45996",NULL,NULL,NULL,NULL,NULL," 45996,13,48,156,22/6/2018 12:50:39",NULL,NULL,"2018-07-02 23:28:57"
"134481","13",NULL,"116","RLG Main Gate","RSSD","48","2018-06-22 12:52:39","45997",NULL,NULL,NULL,NULL,NULL," 45997,13,48,116,22/6/2018 12:52:39",NULL,NULL,"2018-07-02 23:28:58"
"134482","13",NULL,"175","RLG Main Gate","RSSD","48","2018-06-22 12:54:39","45998",NULL,NULL,NULL,NULL,NULL," 45998,13,48,175,22/6/2018 12:54:39",NULL,NULL,"2018-07-02 23:28:58"
"134483","13",NULL,"263","RLG Main Gate","RSSD","48","2018-06-22 12:56:39","45999",NULL,NULL,NULL,NULL,NULL," 45999,13,48,263,22/6/2018 12:56:39",NULL,NULL,"2018-07-02 23:28:58"
"134484","13",NULL,"255","RLG Main Gate","RSSD","48","2018-06-22 12:58:39","46000",NULL,NULL,NULL,NULL,NULL," 46000,13,48,255,22/6/2018 12:58:39",NULL,NULL,"2018-07-02 23:28:58"
"134485","13",NULL,"225","RLG Main Gate","RSSD","48","2018-06-22 13:00:39","46001",NULL,NULL,NULL,NULL,NULL," 46001,13,48,225,22/6/2018 13:0:39",NULL,NULL,"2018-07-02 23:28:59"
"134486","13",NULL,"157","RLG Main Gate","RSSD","48","2018-06-22 13:02:39","46002",NULL,NULL,NULL,NULL,NULL," 46002,13,48,157,22/6/2018 13:2:39",NULL,NULL,"2018-07-02 23:28:59"
"134487","13",NULL,"159","RLG Main Gate","RSSD","48","2018-06-22 13:04:39","46003",NULL,NULL,NULL,NULL,NULL," 46003,13,48,159,22/6/2018 13:4:39",NULL,NULL,"2018-07-02 23:28:59"
"134488","13",NULL,"189","RLG Main Gate","RSSD","48","2018-06-22 13:06:39","46004",NULL,NULL,NULL,NULL,NULL," 46004,13,48,189,22/6/2018 13:6:39",NULL,NULL,"2018-07-02 23:29:00"
"134489","13",NULL,"165","RLG Main Gate","RSSD","48","2018-06-22 13:08:39","46005",NULL,NULL,NULL,NULL,NULL," 46005,13,48,165,22/6/2018 13:8:39",NULL,NULL,"2018-07-02 23:29:00"
"134490","13",NULL,"135","RLG Main Gate","RSSD","48","2018-06-22 13:10:39","46006",NULL,NULL,NULL,NULL,NULL," 46006,13,48,135,22/6/2018 13:10:39",NULL,NULL,"2018-07-02 23:29:00"
"134491","13",NULL,"172","RLG Main Gate","RSSD","48","2018-06-22 13:12:39","46007",NULL,NULL,NULL,NULL,NULL," 46007,13,48,172,22/6/2018 13:12:39",NULL,NULL,"2018-07-02 23:29:01"
"134492","13",NULL,"130","RLG Main Gate","RSSD","48","2018-06-22 13:14:39","46008",NULL,NULL,NULL,NULL,NULL," 46008,13,48,130,22/6/2018 13:14:39",NULL,NULL,"2018-07-02 23:29:01"
"134493","13",NULL,"442","RLG Main Gate","RSSD","48","2018-06-22 13:16:39","46009",NULL,NULL,NULL,NULL,NULL," 46009,13,48,442,22/6/2018 13:16:39",NULL,NULL,"2018-07-02 23:29:01"
"134494","13",NULL,"166","RLG Main Gate","RSSD","48","2018-06-22 13:18:39","46010",NULL,NULL,NULL,NULL,NULL," 46010,13,48,166,22/6/2018 13:18:39",NULL,NULL,"2018-07-02 23:29:01"
"134495","13",NULL,"257","RLG Main Gate","RSSD","48","2018-06-22 13:20:39","46011",NULL,NULL,NULL,NULL,NULL," 46011,13,48,257,22/6/2018 13:20:39",NULL,NULL,"2018-07-02 23:29:02"
"134496","13",NULL,"110","RLG Main Gate","RSSD","48","2018-06-22 13:22:39","46012",NULL,NULL,NULL,NULL,NULL," 46012,13,48,110,22/6/2018 13:22:39",NULL,NULL,"2018-07-02 23:29:02"
"134497","13",NULL,"116","RLG Main Gate","RSSD","48","2018-06-22 13:24:39","46013",NULL,NULL,NULL,NULL,NULL," 46013,13,48,116,22/6/2018 13:24:39",NULL,NULL,"2018-07-02 23:29:02"
"134498","13",NULL,"124","RLG Main Gate","RSSD","48","2018-06-22 13:26:39","46014",NULL,NULL,NULL,NULL,NULL," 46014,13,48,124,22/6/2018 13:26:39",NULL,NULL,"2018-07-02 23:29:02"
"134499","13",NULL,"157","RLG Main Gate","RSSD","48","2018-06-22 13:28:39","46015",NULL,NULL,NULL,NULL,NULL," 46015,13,48,157,22/6/2018 13:28:39",NULL,NULL,"2018-07-02 23:29:03"
"134500","13",NULL,"278","RLG Main Gate","RSSD","48","2018-06-22 13:30:39","46016",NULL,NULL,NULL,NULL,NULL," 46016,13,48,278,22/6/2018 13:30:39",NULL,NULL,"2018-07-02 23:29:03"
"134501","13",NULL,"204","RLG Main Gate","RSSD","48","2018-06-22 13:32:39","46017",NULL,NULL,NULL,NULL,NULL," 46017,13,48,204,22/6/2018 13:32:39",NULL,NULL,"2018-07-02 23:29:03"
"134502","13",NULL,"162","RLG Main Gate","RSSD","48","2018-06-22 13:34:39","46018",NULL,NULL,NULL,NULL,NULL," 46018,13,48,162,22/6/2018 13:34:39",NULL,NULL,"2018-07-02 23:29:04"
"134503","13",NULL,"138","RLG Main Gate","RSSD","48","2018-06-22 13:36:39","46019",NULL,NULL,NULL,NULL,NULL," 46019,13,48,138,22/6/2018 13:36:39",NULL,NULL,"2018-07-02 23:29:04"
"134504","13",NULL,"190","RLG Main Gate","RSSD","48","2018-06-22 13:38:39","46020",NULL,NULL,NULL,NULL,NULL," 46020,13,48,190,22/6/2018 13:38:39",NULL,NULL,"2018-07-02 23:29:04"
"134505","13",NULL,"101","RLG Main Gate","RSSD","48","2018-06-22 13:40:39","46021",NULL,NULL,NULL,NULL,NULL," 46021,13,48,101,22/6/2018 13:40:39",NULL,NULL,"2018-07-02 23:29:04"
"134506","13",NULL,"139","RLG Main Gate","RSSD","48","2018-06-22 13:42:39","46022",NULL,NULL,NULL,NULL,NULL," 46022,13,48,139,22/6/2018 13:42:39",NULL,NULL,"2018-07-02 23:29:04"
"134507","13",NULL,"105","RLG Main Gate","RSSD","48","2018-06-22 13:44:39","46023",NULL,NULL,NULL,NULL,NULL," 46023,13,48,105,22/6/2018 13:44:39",NULL,NULL,"2018-07-02 23:29:05"
"134508","13",NULL,"110","RLG Main Gate","RSSD","48","2018-06-22 13:46:39","46024",NULL,NULL,NULL,NULL,NULL," 46024,13,48,110,22/6/2018 13:46:39",NULL,NULL,"2018-07-02 23:29:05"
"134509","13",NULL,"141","RLG Main Gate","RSSD","48","2018-06-22 13:48:39","46025",NULL,NULL,NULL,NULL,NULL," 46025,13,48,141,22/6/2018 13:48:39",NULL,NULL,"2018-07-02 23:29:05"
"134510","13",NULL,"145","RLG Main Gate","RSSD","48","2018-06-22 13:50:39","46026",NULL,NULL,NULL,NULL,NULL," 46026,13,48,145,22/6/2018 13:50:39",NULL,NULL,"2018-07-02 23:29:06"
"134511","13",NULL,"150","RLG Main Gate","RSSD","48","2018-06-22 13:52:39","46027",NULL,NULL,NULL,NULL,NULL," 46027,13,48,150,22/6/2018 13:52:39",NULL,NULL,"2018-07-02 23:29:06"
"134512","13",NULL,"200","RLG Main Gate","RSSD","48","2018-06-22 13:54:39","46028",NULL,NULL,NULL,NULL,NULL," 46028,13,48,200,22/6/2018 13:54:39",NULL,NULL,"2018-07-02 23:29:06"
"134513","13",NULL,"157","RLG Main Gate","RSSD","48","2018-06-22 13:56:39","46029",NULL,NULL,NULL,NULL,NULL," 46029,13,48,157,22/6/2018 13:56:39",NULL,NULL,"2018-07-02 23:29:07"
"134514","13",NULL,"139","RLG Main Gate","RSSD","48","2018-06-22 13:58:39","46030",NULL,NULL,NULL,NULL,NULL," 46030,13,48,139,22/6/2018 13:58:39",NULL,NULL,"2018-07-02 23:29:07"
"134515","13",NULL,"219","RLG Main Gate","RSSD","48","2018-06-22 14:00:39","46031",NULL,NULL,NULL,NULL,NULL," 46031,13,48,219,22/6/2018 14:0:39",NULL,NULL,"2018-07-02 23:29:07"
"134516","13",NULL,"206","RLG Main Gate","RSSD","48","2018-06-22 14:02:39","46032",NULL,NULL,NULL,NULL,NULL," 46032,13,48,206,22/6/2018 14:2:39",NULL,NULL,"2018-07-02 23:29:07"
"134517","13",NULL,"144","RLG Main Gate","RSSD","48","2018-06-22 14:04:39","46033",NULL,NULL,NULL,NULL,NULL," 46033,13,48,144,22/6/2018 14:4:39",NULL,NULL,"2018-07-02 23:29:08"
"134518","13",NULL,"211","RLG Main Gate","RSSD","48","2018-06-22 14:06:39","46034",NULL,NULL,NULL,NULL,NULL," 46034,13,48,211,22/6/2018 14:6:39",NULL,NULL,"2018-07-02 23:29:08"
"134519","13",NULL,"158","RLG Main Gate","RSSD","48","2018-06-22 14:08:39","46035",NULL,NULL,NULL,NULL,NULL," 46035,13,48,158,22/6/2018 14:8:39",NULL,NULL,"2018-07-02 23:29:08"
"134520","13",NULL,"146","RLG Main Gate","RSSD","48","2018-06-22 14:10:39","46036",NULL,NULL,NULL,NULL,NULL," 46036,13,48,146,22/6/2018 14:10:39",NULL,NULL,"2018-07-02 23:29:09"
"134521","13",NULL,"177","RLG Main Gate","RSSD","48","2018-06-22 14:12:39","46037",NULL,NULL,NULL,NULL,NULL," 46037,13,48,177,22/6/2018 14:12:39",NULL,NULL,"2018-07-02 23:29:09"
"134522","13",NULL,"108","RLG Main Gate","RSSD","48","2018-06-22 14:14:39","46038",NULL,NULL,NULL,NULL,NULL," 46038,13,48,108,22/6/2018 14:14:39",NULL,NULL,"2018-07-02 23:29:09"
"134523","13",NULL,"107","RLG Main Gate","RSSD","48","2018-06-22 14:16:39","46039",NULL,NULL,NULL,NULL,NULL," 46039,13,48,107,22/6/2018 14:16:39",NULL,NULL,"2018-07-02 23:29:09"
"134524","13",NULL,"118","RLG Main Gate","RSSD","48","2018-06-22 14:18:39","46040",NULL,NULL,NULL,NULL,NULL," 46040,13,48,118,22/6/2018 14:18:39",NULL,NULL,"2018-07-02 23:29:10"
"134525","13",NULL,"122","RLG Main Gate","RSSD","48","2018-06-22 14:20:39","46041",NULL,NULL,NULL,NULL,NULL," 46041,13,48,122,22/6/2018 14:20:39",NULL,NULL,"2018-07-02 23:29:10"
"134526","13",NULL,"142","RLG Main Gate","RSSD","48","2018-06-22 14:22:39","46042",NULL,NULL,NULL,NULL,NULL," 46042,13,48,142,22/6/2018 14:22:39",NULL,NULL,"2018-07-02 23:29:10"
"134527","13",NULL,"86","RLG Main Gate","RSSD","48","2018-06-22 14:24:39","46043",NULL,NULL,NULL,NULL,NULL," 46043,13,48,86,22/6/2018 14:24:39",NULL,NULL,"2018-07-02 23:29:11"
"134528","13",NULL,"123","RLG Main Gate","RSSD","48","2018-06-22 14:26:39","46044",NULL,NULL,NULL,NULL,NULL," 46044,13,48,123,22/6/2018 14:26:39",NULL,NULL,"2018-07-02 23:29:11"
"134529","13",NULL,"123","RLG Main Gate","RSSD","48","2018-06-22 14:28:39","46045",NULL,NULL,NULL,NULL,NULL," 46045,13,48,123,22/6/2018 14:28:39",NULL,NULL,"2018-07-02 23:29:11"
"134530","13",NULL,"136","RLG Main Gate","RSSD","48","2018-06-22 14:30:39","46046",NULL,NULL,NULL,NULL,NULL," 46046,13,48,136,22/6/2018 14:30:39",NULL,NULL,"2018-07-02 23:29:11"
"134531","13",NULL,"185","RLG Main Gate","RSSD","48","2018-06-22 14:32:39","46047",NULL,NULL,NULL,NULL,NULL," 46047,13,48,185,22/6/2018 14:32:39",NULL,NULL,"2018-07-02 23:29:12"
"134532","13",NULL,"156","RLG Main Gate","RSSD","48","2018-06-22 14:34:39","46048",NULL,NULL,NULL,NULL,NULL," 46048,13,48,156,22/6/2018 14:34:39",NULL,NULL,"2018-07-02 23:29:12"
"134533","13",NULL,"216","RLG Main Gate","RSSD","48","2018-06-22 14:36:39","46049",NULL,NULL,NULL,NULL,NULL," 46049,13,48,216,22/6/2018 14:36:39",NULL,NULL,"2018-07-02 23:29:12"
"134534","13",NULL,"224","RLG Main Gate","RSSD","48","2018-06-22 14:38:39","46050",NULL,NULL,NULL,NULL,NULL," 46050,13,48,224,22/6/2018 14:38:39",NULL,NULL,"2018-07-02 23:29:12"
"134535","13",NULL,"115","RLG Main Gate","RSSD","48","2018-06-22 14:40:39","46051",NULL,NULL,NULL,NULL,NULL," 46051,13,48,115,22/6/2018 14:40:39",NULL,NULL,"2018-07-02 23:29:13"
"134536","13",NULL,"78","RLG Main Gate","RSSD","48","2018-06-22 14:42:39","46052",NULL,NULL,NULL,NULL,NULL," 46052,13,48,78,22/6/2018 14:42:39",NULL,NULL,"2018-07-02 23:29:13"
"134537","13",NULL,"144","RLG Main Gate","RSSD","48","2018-06-22 14:44:39","46053",NULL,NULL,NULL,NULL,NULL," 46053,13,48,144,22/6/2018 14:44:39",NULL,NULL,"2018-07-02 23:29:13"
"134538","13",NULL,"142","RLG Main Gate","RSSD","48","2018-06-22 14:46:39","46054",NULL,NULL,NULL,NULL,NULL," 46054,13,48,142,22/6/2018 14:46:39",NULL,NULL,"2018-07-02 23:29:14"
"134539","13",NULL,"74","RLG Main Gate","RSSD","48","2018-06-22 14:48:39","46055",NULL,NULL,NULL,NULL,NULL," 46055,13,48,74,22/6/2018 14:48:39",NULL,NULL,"2018-07-02 23:29:14"
"134540","13",NULL,"138","RLG Main Gate","RSSD","48","2018-06-22 14:50:39","46056",NULL,NULL,NULL,NULL,NULL," 46056,13,48,138,22/6/2018 14:50:39",NULL,NULL,"2018-07-02 23:29:14"
"134541","13",NULL,"89","RLG Main Gate","RSSD","48","2018-06-22 14:52:39","46057",NULL,NULL,NULL,NULL,NULL," 46057,13,48,89,22/6/2018 14:52:39",NULL,NULL,"2018-07-02 23:29:14"
"134542","13",NULL,"130","RLG Main Gate","RSSD","48","2018-06-22 14:54:39","46058",NULL,NULL,NULL,NULL,NULL," 46058,13,48,130,22/6/2018 14:54:39",NULL,NULL,"2018-07-02 23:29:15"
"134543","13",NULL,"138","RLG Main Gate","RSSD","48","2018-06-22 14:56:39","46059",NULL,NULL,NULL,NULL,NULL," 46059,13,48,138,22/6/2018 14:56:39",NULL,NULL,"2018-07-02 23:29:15"
"134544","13",NULL,"92","RLG Main Gate","RSSD","48","2018-06-22 14:58:39","46060",NULL,NULL,NULL,NULL,NULL," 46060,13,48,92,22/6/2018 14:58:39",NULL,NULL,"2018-07-02 23:29:15"
"134545","13",NULL,"52","RLG Main Gate","RSSD","48","2018-06-22 15:00:39","46061",NULL,NULL,NULL,NULL,NULL," 46061,13,48,52,22/6/2018 15:0:39",NULL,NULL,"2018-07-02 23:29:15"
"134546","13",NULL,"97","RLG Main Gate","RSSD","48","2018-06-22 15:02:39","46062",NULL,NULL,NULL,NULL,NULL," 46062,13,48,97,22/6/2018 15:2:39",NULL,NULL,"2018-07-02 23:29:16"
"134547","13",NULL,"96","RLG Main Gate","RSSD","48","2018-06-22 15:04:39","46063",NULL,NULL,NULL,NULL,NULL," 46063,13,48,96,22/6/2018 15:4:39",NULL,NULL,"2018-07-02 23:29:16"
"134548","13",NULL,"229","RLG Main Gate","RSSD","48","2018-06-22 15:06:39","46064",NULL,NULL,NULL,NULL,NULL," 46064,13,48,229,22/6/2018 15:6:39",NULL,NULL,"2018-07-02 23:29:16"
"134549","13",NULL,"104","RLG Main Gate","RSSD","48","2018-06-22 15:08:39","46065",NULL,NULL,NULL,NULL,NULL," 46065,13,48,104,22/6/2018 15:8:39",NULL,NULL,"2018-07-02 23:29:17"
"134550","13",NULL,"86","RLG Main Gate","RSSD","48","2018-06-22 15:10:39","46066",NULL,NULL,NULL,NULL,NULL," 46066,13,48,86,22/6/2018 15:10:39",NULL,NULL,"2018-07-02 23:29:17"
"134551","13",NULL,"46","RLG Main Gate","RSSD","48","2018-06-22 15:12:39","46067",NULL,NULL,NULL,NULL,NULL," 46067,13,48,46,22/6/2018 15:12:39",NULL,NULL,"2018-07-02 23:29:17"
"134552","13",NULL,"53","RLG Main Gate","RSSD","48","2018-06-22 15:14:39","46068",NULL,NULL,NULL,NULL,NULL," 46068,13,48,53,22/6/2018 15:14:39",NULL,NULL,"2018-07-02 23:29:18"
"134553","13",NULL,"69","RLG Main Gate","RSSD","48","2018-06-22 15:16:39","46069",NULL,NULL,NULL,NULL,NULL," 46069,13,48,69,22/6/2018 15:16:39",NULL,NULL,"2018-07-02 23:29:18"
"134554","13",NULL,"93","RLG Main Gate","RSSD","48","2018-06-22 15:18:39","46070",NULL,NULL,NULL,NULL,NULL," 46070,13,48,93,22/6/2018 15:18:39",NULL,NULL,"2018-07-02 23:29:18"
"134555","13",NULL,"156","RLG Main Gate","RSSD","48","2018-06-22 15:20:39","46071",NULL,NULL,NULL,NULL,NULL," 46071,13,48,156,22/6/2018 15:20:39",NULL,NULL,"2018-07-02 23:29:18"
"134556","13",NULL,"154","RLG Main Gate","RSSD","48","2018-06-22 15:22:39","46072",NULL,NULL,NULL,NULL,NULL," 46072,13,48,154,22/6/2018 15:22:39",NULL,NULL,"2018-07-02 23:29:19"
"134557","13",NULL,"72","RLG Main Gate","RSSD","48","2018-06-22 15:24:39","46073",NULL,NULL,NULL,NULL,NULL," 46073,13,48,72,22/6/2018 15:24:39",NULL,NULL,"2018-07-02 23:29:19"
"134558","13",NULL,"113","RLG Main Gate","RSSD","48","2018-06-22 15:26:39","46074",NULL,NULL,NULL,NULL,NULL," 46074,13,48,113,22/6/2018 15:26:39",NULL,NULL,"2018-07-02 23:29:19"
"134559","13",NULL,"62","RLG Main Gate","RSSD","48","2018-06-22 15:28:39","46075",NULL,NULL,NULL,NULL,NULL," 46075,13,48,62,22/6/2018 15:28:39",NULL,NULL,"2018-07-02 23:29:20"
"134560","13",NULL,"108","RLG Main Gate","RSSD","48","2018-06-22 15:30:39","46076",NULL,NULL,NULL,NULL,NULL," 46076,13,48,108,22/6/2018 15:30:39",NULL,NULL,"2018-07-02 23:29:20"
"134561","13",NULL,"75","RLG Main Gate","RSSD","48","2018-06-22 15:32:39","46077",NULL,NULL,NULL,NULL,NULL," 46077,13,48,75,22/6/2018 15:32:39",NULL,NULL,"2018-07-02 23:29:20"
"134562","13",NULL,"104","RLG Main Gate","RSSD","48","2018-06-22 15:34:39","46078",NULL,NULL,NULL,NULL,NULL," 46078,13,48,104,22/6/2018 15:34:39",NULL,NULL,"2018-07-02 23:29:20"
"134563","13",NULL,"76","RLG Main Gate","RSSD","48","2018-06-22 15:36:39","46079",NULL,NULL,NULL,NULL,NULL," 46079,13,48,76,22/6/2018 15:36:39",NULL,NULL,"2018-07-02 23:29:21"
"134564","13",NULL,"56","RLG Main Gate","RSSD","48","2018-06-22 15:38:39","46080",NULL,NULL,NULL,NULL,NULL," 46080,13,48,56,22/6/2018 15:38:39",NULL,NULL,"2018-07-02 23:29:21"
"134565","13",NULL,"70","RLG Main Gate","RSSD","48","2018-06-22 15:40:39","46081",NULL,NULL,NULL,NULL,NULL," 46081,13,48,70,22/6/2018 15:40:39",NULL,NULL,"2018-07-02 23:29:21"
"134566","13",NULL,"76","RLG Main Gate","RSSD","48","2018-06-22 15:42:39","46082",NULL,NULL,NULL,NULL,NULL," 46082,13,48,76,22/6/2018 15:42:39",NULL,NULL,"2018-07-02 23:29:22"
"134567","13",NULL,"87","RLG Main Gate","RSSD","48","2018-06-22 15:44:39","46083",NULL,NULL,NULL,NULL,NULL," 46083,13,48,87,22/6/2018 15:44:39",NULL,NULL,"2018-07-02 23:29:22"
"134568","13",NULL,"105","RLG Main Gate","RSSD","48","2018-06-22 15:46:39","46084",NULL,NULL,NULL,NULL,NULL," 46084,13,48,105,22/6/2018 15:46:39",NULL,NULL,"2018-07-02 23:29:22"
"134569","13",NULL,"98","RLG Main Gate","RSSD","48","2018-06-22 15:48:39","46085",NULL,NULL,NULL,NULL,NULL," 46085,13,48,98,22/6/2018 15:48:39",NULL,NULL,"2018-07-02 23:29:23"
"134570","13",NULL,"115","RLG Main Gate","RSSD","48","2018-06-22 15:50:39","46086",NULL,NULL,NULL,NULL,NULL," 46086,13,48,115,22/6/2018 15:50:39",NULL,NULL,"2018-07-02 23:29:23"
"134571","13",NULL,"104","RLG Main Gate","RSSD","48","2018-06-22 15:52:39","46087",NULL,NULL,NULL,NULL,NULL," 46087,13,48,104,22/6/2018 15:52:39",NULL,NULL,"2018-07-02 23:29:23"
"134572","13",NULL,"154","RLG Main Gate","RSSD","48","2018-06-22 15:54:39","46088",NULL,NULL,NULL,NULL,NULL," 46088,13,48,154,22/6/2018 15:54:39",NULL,NULL,"2018-07-02 23:29:24"
"134573","13",NULL,"119","RLG Main Gate","RSSD","48","2018-06-22 15:56:39","46089",NULL,NULL,NULL,NULL,NULL," 46089,13,48,119,22/6/2018 15:56:39",NULL,NULL,"2018-07-02 23:29:24"
"134574","13",NULL,"89","RLG Main Gate","RSSD","48","2018-06-22 15:58:39","46090",NULL,NULL,NULL,NULL,NULL," 46090,13,48,89,22/6/2018 15:58:39",NULL,NULL,"2018-07-02 23:29:24"
"134575","13",NULL,"85","RLG Main Gate","RSSD","48","2018-06-22 16:00:39","46091",NULL,NULL,NULL,NULL,NULL," 46091,13,48,85,22/6/2018 16:0:39",NULL,NULL,"2018-07-02 23:29:24"
"134576","13",NULL,"69","RLG Main Gate","RSSD","48","2018-06-22 16:02:39","46092",NULL,NULL,NULL,NULL,NULL," 46092,13,48,69,22/6/2018 16:2:39",NULL,NULL,"2018-07-02 23:29:25"
"134577","13",NULL,"156","RLG Main Gate","RSSD","48","2018-06-22 16:04:39","46093",NULL,NULL,NULL,NULL,NULL," 46093,13,48,156,22/6/2018 16:4:39",NULL,NULL,"2018-07-02 23:29:25"
"134578","13",NULL,"111","RLG Main Gate","RSSD","48","2018-06-22 16:06:39","46094",NULL,NULL,NULL,NULL,NULL," 46094,13,48,111,22/6/2018 16:6:39",NULL,NULL,"2018-07-02 23:29:25"
"134579","13",NULL,"93","RLG Main Gate","RSSD","48","2018-06-22 16:08:39","46095",NULL,NULL,NULL,NULL,NULL," 46095,13,48,93,22/6/2018 16:8:39",NULL,NULL,"2018-07-02 23:29:25"
"134580","13",NULL,"70","RLG Main Gate","RSSD","48","2018-06-22 16:10:39","46096",NULL,NULL,NULL,NULL,NULL," 46096,13,48,70,22/6/2018 16:10:39",NULL,NULL,"2018-07-02 23:29:26"
"134581","13",NULL,"110","RLG Main Gate","RSSD","48","2018-06-22 16:12:39","46097",NULL,NULL,NULL,NULL,NULL," 46097,13,48,110,22/6/2018 16:12:39",NULL,NULL,"2018-07-02 23:29:26"
"134582","13",NULL,"152","RLG Main Gate","RSSD","48","2018-06-22 16:14:39","46098",NULL,NULL,NULL,NULL,NULL," 46098,13,48,152,22/6/2018 16:14:39",NULL,NULL,"2018-07-02 23:29:26"
"134583","13",NULL,"138","RLG Main Gate","RSSD","48","2018-06-22 16:16:39","46099",NULL,NULL,NULL,NULL,NULL," 46099,13,48,138,22/6/2018 16:16:39",NULL,NULL,"2018-07-02 23:29:26"
"134584","13",NULL,"124","RLG Main Gate","RSSD","48","2018-06-22 16:18:39","46100",NULL,NULL,NULL,NULL,NULL," 46100,13,48,124,22/6/2018 16:18:39",NULL,NULL,"2018-07-02 23:29:27"
"134585","13",NULL,"40","RLG Main Gate","RSSD","48","2018-06-22 16:20:39","46101",NULL,NULL,NULL,NULL,NULL," 46101,13,48,40,22/6/2018 16:20:39",NULL,NULL,"2018-07-02 23:29:27"
"134586","13",NULL,"67","RLG Main Gate","RSSD","48","2018-06-22 16:22:39","46102",NULL,NULL,NULL,NULL,NULL," 46102,13,48,67,22/6/2018 16:22:39",NULL,NULL,"2018-07-02 23:29:27"
"134589","13",NULL,"77","RLG Main Gate","RSSD","48","2018-06-22 16:24:39","46103",NULL,NULL,NULL,NULL,NULL," 46103,13,48,77,22/6/2018 16:24:39",NULL,NULL,"2018-07-02 23:29:27"
"134591","13",NULL,"130","RLG Main Gate","RSSD","48","2018-06-22 16:26:39","46104",NULL,NULL,NULL,NULL,NULL," 46104,13,48,130,22/6/2018 16:26:39",NULL,NULL,"2018-07-02 23:29:28"
"134592","13",NULL,"144","RLG Main Gate","RSSD","48","2018-06-22 16:28:39","46105",NULL,NULL,NULL,NULL,NULL," 46105,13,48,144,22/6/2018 16:28:39",NULL,NULL,"2018-07-02 23:29:28"
"134593","13",NULL,"108","RLG Main Gate","RSSD","48","2018-06-22 16:30:39","46106",NULL,NULL,NULL,NULL,NULL," 46106,13,48,108,22/6/2018 16:30:39",NULL,NULL,"2018-07-02 23:29:28"
"134594","13",NULL,"137","RLG Main Gate","RSSD","48","2018-06-22 16:32:39","46107",NULL,NULL,NULL,NULL,NULL," 46107,13,48,137,22/6/2018 16:32:39",NULL,NULL,"2018-07-02 23:29:29"
"134595","13",NULL,"111","RLG Main Gate","RSSD","48","2018-06-22 16:34:39","46108",NULL,NULL,NULL,NULL,NULL," 46108,13,48,111,22/6/2018 16:34:39",NULL,NULL,"2018-07-02 23:29:29"
"134596","13",NULL,"104","RLG Main Gate","RSSD","48","2018-06-22 16:36:39","46109",NULL,NULL,NULL,NULL,NULL," 46109,13,48,104,22/6/2018 16:36:39",NULL,NULL,"2018-07-02 23:29:29"
"134597","13",NULL,"135","RLG Main Gate","RSSD","48","2018-06-22 16:38:39","46110",NULL,NULL,NULL,NULL,NULL," 46110,13,48,135,22/6/2018 16:38:39",NULL,NULL,"2018-07-02 23:29:29"
"134598","13",NULL,"69","RLG Main Gate","RSSD","48","2018-06-22 16:40:39","46111",NULL,NULL,NULL,NULL,NULL," 46111,13,48,69,22/6/2018 16:40:39",NULL,NULL,"2018-07-02 23:29:30"
"134599","13",NULL,"116","RLG Main Gate","RSSD","48","2018-06-22 16:42:39","46112",NULL,NULL,NULL,NULL,NULL," 46112,13,48,116,22/6/2018 16:42:39",NULL,NULL,"2018-07-02 23:29:30"
"134600","13",NULL,"53","RLG Main Gate","RSSD","48","2018-06-22 16:44:39","46113",NULL,NULL,NULL,NULL,NULL," 46113,13,48,53,22/6/2018 16:44:39",NULL,NULL,"2018-07-02 23:29:30"
"134601","13",NULL,"86","RLG Main Gate","RSSD","48","2018-06-22 16:46:39","46114",NULL,NULL,NULL,NULL,NULL," 46114,13,48,86,22/6/2018 16:46:39",NULL,NULL,"2018-07-02 23:29:31"
"134602","13",NULL,"105","RLG Main Gate","RSSD","48","2018-06-22 16:48:39","46115",NULL,NULL,NULL,NULL,NULL," 46115,13,48,105,22/6/2018 16:48:39",NULL,NULL,"2018-07-02 23:29:31"
